task,dataset_type,method_base,method_id,k,n_rankings,n_datasets,effective_k,returned_count,missing_count,dataset_size_cap_count,informative_count,redundant_count,signal_or_redundant_count,explicit_noise_count,background_null_count,pure_noise_count,correlated_noise_count,returned_share,missing_share,dataset_size_cap_share,informative_share,redundant_share,signal_or_redundant_share,explicit_noise_share,background_null_share,pure_noise_share,correlated_noise_share
regression,standard_hard,pi,pi__6e89acc5e72da5a8,25,25,1,25.0,25.0,0.0,0.0,4.8,0.0,4.8,0.0,20.2,20.2,0.0,1.0,0.0,0.0,0.192,0.0,0.192,0.0,0.8079999999999999,0.8079999999999999,0.0
regression,standard_hard,xgb,xgb__1c62fadfc5e2988f,25,25,1,25.0,25.0,0.0,0.0,4.8,0.0,4.8,0.0,20.2,20.2,0.0,1.0,0.0,0.0,0.192,0.0,0.192,0.0,0.8079999999999999,0.8079999999999999,0.0
regression,standard_hard,cif,cif__f996d20e25e412cc,25,25,1,25.0,25.0,0.0,0.0,4.76,0.0,4.76,0.0,20.24,20.24,0.0,1.0,0.0,0.0,0.19039999999999999,0.0,0.19039999999999999,0.0,0.8096000000000001,0.8096000000000001,0.0
regression,standard_hard,cpi,cpi__6e89acc5e72da5a8,25,25,1,25.0,25.0,0.0,0.0,3.8,0.0,3.8,0.0,21.2,21.2,0.0,1.0,0.0,0.0,0.15200000000000002,0.0,0.15200000000000002,0.0,0.848,0.848,0.0
regression,standard_hard,rfe,rfe__99914b932bd37a50,25,25,1,25.0,25.0,0.0,0.0,3.2,0.0,3.2,0.0,21.8,21.8,0.0,1.0,0.0,0.0,0.128,0.0,0.128,0.0,0.872,0.872,0.0
regression,standard_hard,cit,cit__2cd925b5323e9208,25,25,1,25.0,25.0,0.0,0.0,3.0,0.0,3.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.12,0.0,0.12,0.0,0.88,0.88,0.0
regression,standard_hard,r_ctree,r_ctree__b6e09ceb0eb26367,25,25,1,25.0,25.0,0.0,0.0,1.04,0.0,1.04,0.0,23.96,23.96,0.0,1.0,0.0,0.0,0.0416,0.0,0.0416,0.0,0.9584,0.9584,0.0
regression,standard_hard,r_cforest,r_cforest__37be32340835a93b,25,25,1,25.0,25.0,0.0,0.0,0.28,0.0,0.28,0.0,24.72,24.72,0.0,1.0,0.0,0.0,0.011200000000000002,0.0,0.011200000000000002,0.0,0.9887999999999999,0.9887999999999999,0.0
regression,standard_hard,boruta,boruta__7f986516a1727870,50,25,1,50.0,50.0,0.0,0.0,5.0,0.0,5.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.9,0.9,0.0
regression,standard_hard,et,et__f09eb85fc7f75870,50,25,1,50.0,50.0,0.0,0.0,5.0,0.0,5.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.9,0.9,0.0
regression,standard_hard,lgbm,lgbm__71ba9ba402678146,50,25,1,50.0,50.0,0.0,0.0,5.0,0.0,5.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.9,0.9,0.0
regression,standard_hard,ptest_dc,ptest_dc__307d6fc3284c28e2,50,25,1,50.0,50.0,0.0,0.0,5.0,0.0,5.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.9,0.9,0.0
regression,standard_hard,ptest_pc,ptest_pc__307d6fc3284c28e2,50,25,1,50.0,50.0,0.0,0.0,5.0,0.0,5.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.9,0.9,0.0
regression,standard_hard,ptest_rdc,ptest_rdc__307d6fc3284c28e2,50,25,1,50.0,50.0,0.0,0.0,5.0,0.0,5.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.9,0.9,0.0
regression,standard_hard,rf,rf__aed17443e3db937d,50,25,1,50.0,50.0,0.0,0.0,5.0,0.0,5.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.9,0.9,0.0
regression,standard_hard,rfe,rfe__99914b932bd37a50,50,25,1,50.0,50.0,0.0,0.0,5.0,0.0,5.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.9,0.9,0.0
regression,standard_hard,cat,cat__024a0842d4337711,50,25,1,50.0,50.0,0.0,0.0,4.96,0.0,4.96,0.0,45.04,45.04,0.0,1.0,0.0,0.0,0.0992,0.0,0.0992,0.0,0.9007999999999999,0.9007999999999999,0.0
regression,standard_hard,pi,pi__6e89acc5e72da5a8,50,25,1,50.0,50.0,0.0,0.0,4.92,0.0,4.92,0.0,45.08,45.08,0.0,1.0,0.0,0.0,0.0984,0.0,0.0984,0.0,0.9016,0.9016,0.0
regression,standard_hard,xgb,xgb__1c62fadfc5e2988f,50,25,1,50.0,50.0,0.0,0.0,4.92,0.0,4.92,0.0,45.08,45.08,0.0,1.0,0.0,0.0,0.0984,0.0,0.0984,0.0,0.9016,0.9016,0.0
regression,standard_hard,cif,cif__f996d20e25e412cc,50,25,1,50.0,50.0,0.0,0.0,4.8,0.0,4.8,0.0,45.2,45.2,0.0,1.0,0.0,0.0,0.096,0.0,0.096,0.0,0.904,0.904,0.0
regression,standard_hard,cpi,cpi__6e89acc5e72da5a8,50,25,1,50.0,50.0,0.0,0.0,3.88,0.0,3.88,0.0,46.12,46.12,0.0,1.0,0.0,0.0,0.0776,0.0,0.0776,0.0,0.9224,0.9224,0.0
regression,standard_hard,cit,cit__2cd925b5323e9208,50,25,1,50.0,50.0,0.0,0.0,3.0,0.0,3.0,0.0,47.0,47.0,0.0,1.0,0.0,0.0,0.06,0.0,0.06,0.0,0.94,0.94,0.0
regression,standard_hard,r_ctree,r_ctree__b6e09ceb0eb26367,50,25,1,50.0,50.0,0.0,0.0,1.04,0.0,1.04,0.0,48.96,48.96,0.0,1.0,0.0,0.0,0.0208,0.0,0.0208,0.0,0.9792000000000001,0.9792000000000001,0.0
regression,standard_hard,r_cforest,r_cforest__37be32340835a93b,50,25,1,50.0,50.0,0.0,0.0,0.44,0.0,0.44,0.0,49.56,49.56,0.0,1.0,0.0,0.0,0.0088,0.0,0.0088,0.0,0.9912000000000001,0.9912000000000001,0.0
regression,standard_hard,boruta,boruta__7f986516a1727870,100,25,1,100.0,100.0,0.0,0.0,5.0,0.0,5.0,0.0,95.0,95.0,0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.95,0.0
regression,standard_hard,cat,cat__024a0842d4337711,100,25,1,100.0,100.0,0.0,0.0,5.0,0.0,5.0,0.0,95.0,95.0,0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.95,0.0
regression,standard_hard,et,et__f09eb85fc7f75870,100,25,1,100.0,100.0,0.0,0.0,5.0,0.0,5.0,0.0,95.0,95.0,0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.95,0.0
regression,standard_hard,lgbm,lgbm__71ba9ba402678146,100,25,1,100.0,100.0,0.0,0.0,5.0,0.0,5.0,0.0,95.0,95.0,0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.95,0.0
regression,standard_hard,ptest_dc,ptest_dc__307d6fc3284c28e2,100,25,1,100.0,100.0,0.0,0.0,5.0,0.0,5.0,0.0,95.0,95.0,0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.95,0.0
regression,standard_hard,ptest_pc,ptest_pc__307d6fc3284c28e2,100,25,1,100.0,100.0,0.0,0.0,5.0,0.0,5.0,0.0,95.0,95.0,0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.95,0.0
regression,standard_hard,ptest_rdc,ptest_rdc__307d6fc3284c28e2,100,25,1,100.0,100.0,0.0,0.0,5.0,0.0,5.0,0.0,95.0,95.0,0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.95,0.0
regression,standard_hard,rf,rf__aed17443e3db937d,100,25,1,100.0,100.0,0.0,0.0,5.0,0.0,5.0,0.0,95.0,95.0,0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.95,0.0
regression,standard_hard,rfe,rfe__99914b932bd37a50,100,25,1,100.0,100.0,0.0,0.0,5.0,0.0,5.0,0.0,95.0,95.0,0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.95,0.0
regression,standard_hard,xgb,xgb__1c62fadfc5e2988f,100,25,1,100.0,100.0,0.0,0.0,5.0,0.0,5.0,0.0,95.0,95.0,0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.95,0.0
regression,standard_hard,cif,cif__f996d20e25e412cc,100,25,1,100.0,100.0,0.0,0.0,4.92,0.0,4.92,0.0,95.08,95.08,0.0,1.0,0.0,0.0,0.0492,0.0,0.0492,0.0,0.9508,0.9508,0.0
regression,standard_hard,pi,pi__6e89acc5e72da5a8,100,25,1,100.0,100.0,0.0,0.0,4.92,0.0,4.92,0.0,95.08,95.08,0.0,1.0,0.0,0.0,0.0492,0.0,0.0492,0.0,0.9508,0.9508,0.0
regression,standard_hard,cpi,cpi__6e89acc5e72da5a8,100,25,1,100.0,100.0,0.0,0.0,4.0,0.0,4.0,0.0,96.0,96.0,0.0,1.0,0.0,0.0,0.04,0.0,0.04,0.0,0.96,0.96,0.0
regression,standard_hard,cit,cit__2cd925b5323e9208,100,25,1,100.0,100.0,0.0,0.0,3.0,0.0,3.0,0.0,97.0,97.0,0.0,1.0,0.0,0.0,0.03,0.0,0.03,0.0,0.97,0.97,0.0
regression,standard_hard,r_ctree,r_ctree__b6e09ceb0eb26367,100,25,1,100.0,100.0,0.0,0.0,2.0,0.0,2.0,0.0,98.0,98.0,0.0,1.0,0.0,0.0,0.02,0.0,0.02,0.0,0.98,0.98,0.0
regression,standard_hard,r_cforest,r_cforest__37be32340835a93b,100,25,1,100.0,100.0,0.0,0.0,0.92,0.0,0.92,0.0,99.08,99.08,0.0,1.0,0.0,0.0,0.0092,0.0,0.0092,0.0,0.9908,0.9908,0.0
regression,toeplitz,cat,cat__024a0842d4337711,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,cif,cif__f996d20e25e412cc,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,cit,cit__2cd925b5323e9208,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,et,et__f09eb85fc7f75870,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,lgbm,lgbm__71ba9ba402678146,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,pi,pi__6e89acc5e72da5a8,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_dc,ptest_dc__307d6fc3284c28e2,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_pc,ptest_pc__307d6fc3284c28e2,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_rdc,ptest_rdc__307d6fc3284c28e2,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,r_cforest,r_cforest__37be32340835a93b,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,rf,rf__aed17443e3db937d,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,rfe,rfe__99914b932bd37a50,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,xgb,xgb__1c62fadfc5e2988f,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,boruta,boruta__7f986516a1727870,1,25,1,1.0,1.0,0.0,0.0,0.96,0.0,0.96,0.0,0.04,0.04,0.0,1.0,0.0,0.0,0.96,0.0,0.96,0.0,0.04,0.04,0.0
regression,toeplitz,cpi,cpi__6e89acc5e72da5a8,1,25,1,1.0,1.0,0.0,0.0,0.96,0.0,0.96,0.0,0.04,0.04,0.0,1.0,0.0,0.0,0.96,0.0,0.96,0.0,0.04,0.04,0.0
regression,toeplitz,r_ctree,r_ctree__b6e09ceb0eb26367,1,25,1,1.0,1.0,0.0,0.0,0.04,0.0,0.04,0.0,0.96,0.96,0.0,1.0,0.0,0.0,0.04,0.0,0.04,0.0,0.96,0.96,0.0
regression,toeplitz,cat,cat__024a0842d4337711,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,cif,cif__f996d20e25e412cc,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,cit,cit__2cd925b5323e9208,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,et,et__f09eb85fc7f75870,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,lgbm,lgbm__71ba9ba402678146,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,pi,pi__6e89acc5e72da5a8,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_dc,ptest_dc__307d6fc3284c28e2,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_pc,ptest_pc__307d6fc3284c28e2,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_rdc,ptest_rdc__307d6fc3284c28e2,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,r_cforest,r_cforest__37be32340835a93b,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,rf,rf__aed17443e3db937d,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,xgb,xgb__1c62fadfc5e2988f,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,boruta,boruta__7f986516a1727870,2,25,1,2.0,2.0,0.0,0.0,1.96,0.0,1.96,0.0,0.04,0.04,0.0,1.0,0.0,0.0,0.98,0.0,0.98,0.0,0.02,0.02,0.0
regression,toeplitz,cpi,cpi__6e89acc5e72da5a8,2,25,1,2.0,2.0,0.0,0.0,1.96,0.0,1.96,0.0,0.04,0.04,0.0,1.0,0.0,0.0,0.98,0.0,0.98,0.0,0.02,0.02,0.0
regression,toeplitz,rfe,rfe__99914b932bd37a50,2,25,1,2.0,2.0,0.0,0.0,1.8,0.0,1.8,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.9,0.0,0.9,0.0,0.1,0.1,0.0
regression,toeplitz,r_ctree,r_ctree__b6e09ceb0eb26367,2,25,1,2.0,2.0,0.0,0.0,0.12,0.0,0.12,0.0,1.88,1.88,0.0,1.0,0.0,0.0,0.06,0.0,0.06,0.0,0.94,0.94,0.0
regression,toeplitz,cif,cif__f996d20e25e412cc,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,et,et__f09eb85fc7f75870,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_dc,ptest_dc__307d6fc3284c28e2,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_pc,ptest_pc__307d6fc3284c28e2,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_rdc,ptest_rdc__307d6fc3284c28e2,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,r_cforest,r_cforest__37be32340835a93b,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,rf,rf__aed17443e3db937d,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,xgb,xgb__1c62fadfc5e2988f,5,25,1,5.0,5.0,0.0,0.0,4.96,0.0,4.96,0.0,0.04,0.04,0.0,1.0,0.0,0.0,0.992,0.0,0.992,0.0,0.008,0.008,0.0
regression,toeplitz,boruta,boruta__7f986516a1727870,5,25,1,5.0,5.0,0.0,0.0,4.92,0.0,4.92,0.0,0.08,0.08,0.0,1.0,0.0,0.0,0.9840000000000001,0.0,0.9840000000000001,0.0,0.016,0.016,0.0
regression,toeplitz,cat,cat__024a0842d4337711,5,25,1,5.0,5.0,0.0,0.0,4.92,0.0,4.92,0.0,0.08,0.08,0.0,1.0,0.0,0.0,0.9840000000000001,0.0,0.9840000000000001,0.0,0.016,0.016,0.0
regression,toeplitz,lgbm,lgbm__71ba9ba402678146,5,25,1,5.0,5.0,0.0,0.0,4.84,0.0,4.84,0.0,0.16,0.16,0.0,1.0,0.0,0.0,0.968,0.0,0.968,0.0,0.032,0.032,0.0
regression,toeplitz,pi,pi__6e89acc5e72da5a8,5,25,1,5.0,5.0,0.0,0.0,4.48,0.0,4.48,0.0,0.52,0.52,0.0,1.0,0.0,0.0,0.8959999999999999,0.0,0.8959999999999999,0.0,0.10400000000000001,0.10400000000000001,0.0
regression,toeplitz,cpi,cpi__6e89acc5e72da5a8,5,25,1,5.0,5.0,0.0,0.0,3.44,0.0,3.44,0.0,1.56,1.56,0.0,1.0,0.0,0.0,0.688,0.0,0.688,0.0,0.312,0.312,0.0
regression,toeplitz,rfe,rfe__99914b932bd37a50,5,25,1,5.0,5.0,0.0,0.0,3.32,0.0,3.32,0.0,1.68,1.68,0.0,1.0,0.0,0.0,0.664,0.0,0.664,0.0,0.336,0.336,0.0
regression,toeplitz,cit,cit__2cd925b5323e9208,5,25,1,5.0,5.0,0.0,0.0,2.2,0.0,2.2,0.0,2.8,2.8,0.0,1.0,0.0,0.0,0.44,0.0,0.44,0.0,0.56,0.56,0.0
regression,toeplitz,r_ctree,r_ctree__b6e09ceb0eb26367,5,25,1,5.0,5.0,0.0,0.0,1.16,0.0,1.16,0.0,3.84,3.84,0.0,1.0,0.0,0.0,0.23200000000000004,0.0,0.23200000000000004,0.0,0.768,0.768,0.0
regression,toeplitz,ptest_dc,ptest_dc__307d6fc3284c28e2,10,25,1,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_pc,ptest_pc__307d6fc3284c28e2,10,25,1,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,ptest_rdc,ptest_rdc__307d6fc3284c28e2,10,25,1,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,toeplitz,et,et__f09eb85fc7f75870,10,25,1,10.0,10.0,0.0,0.0,9.88,0.0,9.88,0.0,0.12,0.12,0.0,1.0,0.0,0.0,0.988,0.0,0.988,0.0,0.012000000000000002,0.012000000000000002,0.0
regression,toeplitz,cif,cif__f996d20e25e412cc,10,25,1,10.0,10.0,0.0,0.0,9.68,0.0,9.68,0.0,0.32,0.32,0.0,1.0,0.0,0.0,0.968,0.0,0.968,0.0,0.032,0.032,0.0
regression,toeplitz,r_cforest,r_cforest__37be32340835a93b,10,25,1,10.0,10.0,0.0,0.0,9.4,0.0,9.4,0.0,0.6,0.6,0.0,1.0,0.0,0.0,0.94,0.0,0.94,0.0,0.06,0.06,0.0
regression,toeplitz,boruta,boruta__7f986516a1727870,10,25,1,10.0,10.0,0.0,0.0,8.88,0.0,8.88,0.0,1.12,1.12,0.0,1.0,0.0,0.0,0.888,0.0,0.888,0.0,0.11200000000000002,0.11200000000000002,0.0
regression,toeplitz,rf,rf__aed17443e3db937d,10,25,1,10.0,10.0,0.0,0.0,8.88,0.0,8.88,0.0,1.12,1.12,0.0,1.0,0.0,0.0,0.888,0.0,0.888,0.0,0.11200000000000002,0.11200000000000002,0.0
regression,toeplitz,xgb,xgb__1c62fadfc5e2988f,10,25,1,10.0,10.0,0.0,0.0,7.12,0.0,7.12,0.0,2.88,2.88,0.0,1.0,0.0,0.0,0.7120000000000001,0.0,0.7120000000000001,0.0,0.28800000000000003,0.28800000000000003,0.0
regression,toeplitz,cat,cat__024a0842d4337711,10,25,1,10.0,10.0,0.0,0.0,7.08,0.0,7.08,0.0,2.92,2.92,0.0,1.0,0.0,0.0,0.708,0.0,0.708,0.0,0.292,0.292,0.0
regression,toeplitz,lgbm,lgbm__71ba9ba402678146,10,25,1,10.0,10.0,0.0,0.0,6.44,0.0,6.44,0.0,3.56,3.56,0.0,1.0,0.0,0.0,0.644,0.0,0.644,0.0,0.35600000000000004,0.35600000000000004,0.0
regression,toeplitz,rfe,rfe__99914b932bd37a50,10,25,1,10.0,10.0,0.0,0.0,6.12,0.0,6.12,0.0,3.88,3.88,0.0,1.0,0.0,0.0,0.612,0.0,0.612,0.0,0.38800000000000007,0.38800000000000007,0.0
regression,toeplitz,pi,pi__6e89acc5e72da5a8,10,25,1,10.0,10.0,0.0,0.0,5.76,0.0,5.76,0.0,4.24,4.24,0.0,1.0,0.0,0.0,0.5760000000000001,0.0,0.5760000000000001,0.0,0.424,0.424,0.0
regression,toeplitz,cpi,cpi__6e89acc5e72da5a8,10,25,1,10.0,10.0,0.0,0.0,4.2,0.0,4.2,0.0,5.8,5.8,0.0,1.0,0.0,0.0,0.42,0.0,0.42,0.0,0.58,0.58,0.0
regression,toeplitz,cit,cit__2cd925b5323e9208,10,25,1,10.0,10.0,0.0,0.0,2.2,0.0,2.2,0.0,7.8,7.8,0.0,1.0,0.0,0.0,0.22,0.0,0.22,0.0,0.78,0.78,0.0
regression,toeplitz,r_ctree,r_ctree__b6e09ceb0eb26367,10,25,1,10.0,10.0,0.0,0.0,1.56,0.0,1.56,0.0,8.44,8.44,0.0,1.0,0.0,0.0,0.15600000000000003,0.0,0.15600000000000003,0.0,0.8440000000000001,0.8440000000000001,0.0
regression,toeplitz,cif,cif__f996d20e25e412cc,20,25,1,20.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0
regression,toeplitz,et,et__f09eb85fc7f75870,20,25,1,20.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0
regression,toeplitz,ptest_dc,ptest_dc__307d6fc3284c28e2,20,25,1,20.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0
regression,toeplitz,ptest_pc,ptest_pc__307d6fc3284c28e2,20,25,1,20.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0
regression,toeplitz,ptest_rdc,ptest_rdc__307d6fc3284c28e2,20,25,1,20.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0
regression,toeplitz,r_cforest,r_cforest__37be32340835a93b,20,25,1,20.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0
regression,toeplitz,boruta,boruta__7f986516a1727870,20,25,1,20.0,20.0,0.0,0.0,9.92,0.0,9.92,0.0,10.08,10.08,0.0,1.0,0.0,0.0,0.496,0.0,0.496,0.0,0.504,0.504,0.0
regression,toeplitz,rf,rf__aed17443e3db937d,20,25,1,20.0,20.0,0.0,0.0,9.92,0.0,9.92,0.0,10.08,10.08,0.0,1.0,0.0,0.0,0.496,0.0,0.496,0.0,0.504,0.504,0.0
regression,toeplitz,xgb,xgb__1c62fadfc5e2988f,20,25,1,20.0,20.0,0.0,0.0,8.72,0.0,8.72,0.0,11.28,11.28,0.0,1.0,0.0,0.0,0.436,0.0,0.436,0.0,0.564,0.564,0.0
